Dead,IDP,Returnee,Refugee,Resident,Fleeing from conflict,Date
100,1634300,4700,549100,1187100,3,2012-05-15 00:00:00
100,1620800,4700,562800,1187300,3,2012-05-16 00:00:00
100,1607300,4700,576600,1187400,3,2012-05-17 00:00:00
100,1604500,4700,579700,1187500,3,2012-05-18 00:00:00
100,1600500,4700,584000,1187600,3,2012-05-19 00:00:00
100,1598600,4700,585900,1188000,3,2012-05-20 00:00:00
100,1597800,4700,587200,1187900,3,2012-05-21 00:00:00
100,1598000,4700,587200,1188100,3,2012-05-22 00:00:00
100,1596900,4700,588500,1188300,3,2012-05-23 00:00:00
100,1594200,6000,590300,1188300,3,2012-05-24 00:00:00
100,1594600,4700,591600,1188300,3,2012-05-25 00:00:00
100,1594700,4700,591600,1188600,3,2012-05-26 00:00:00
100,1595000,6000,590300,1188700,3,2012-05-27 00:00:00
100,1595200,4700,591600,1188900,3,2012-05-28 00:00:00
100,1595600,4700,591600,1188900,3,2012-05-29 00:00:00
100,1595600,6000,590300,1189300,3,2012-05-30 00:00:00
100,1596000,6000,590300,1189300,3,2012-05-31 00:00:00
100,1596200,4700,591600,1189500,3,2012-06-01 00:00:00
100,1596400,4700,591600,1189700,3,2012-06-02 00:00:00
100,1596900,4700,591600,1189600,3,2012-06-03 00:00:00
100,1597000,6000,590300,1189900,3,2012-06-04 00:00:00
100,1597100,6000,590300,1190200,3,2012-06-05 00:00:00
100,1597400,6000,590300,1190300,3,2012-06-06 00:00:00
100,1597700,6000,590300,1190400,3,2012-06-07 00:00:00
100,1597900,6000,590300,1190600,3,2012-06-08 00:00:00
100,1598200,4700,591600,1190700,3,2012-06-09 00:00:00
100,1598500,4700,591600,1190800,3,2012-06-10 00:00:00
100,1598700,4700,591600,1191000,3,2012-06-11 00:00:00
100,1599000,6000,590300,1191100,3,2012-06-12 00:00:00
100,1599400,6000,590300,1191100,3,2012-06-13 00:00:00
100,1599500,4700,591600,1191400,3,2012-06-14 00:00:00
100,1604200,4700,591600,1187100,3,2012-06-15 00:00:00
100,1604600,4700,591600,1187100,3,2012-06-16 00:00:00
100,1604800,6000,590300,1187300,3,2012-06-17 00:00:00
100,1604900,6000,590300,1187600,3,2012-06-18 00:00:00
100,1605400,4700,591600,1187500,3,2012-06-19 00:00:00
100,1605700,4700,591600,1187600,3,2012-06-20 00:00:00
100,1606000,6000,590300,1187700,3,2012-06-21 00:00:00
100,1606200,6000,590300,1187900,3,2012-06-22 00:00:00
100,1606300,4700,591600,1188200,3,2012-06-23 00:00:00
100,1606500,6000,590300,1188400,3,2012-06-24 00:00:00
100,1613300,6000,590300,1182000,3,2012-06-25 00:00:00
100,1633200,4700,591600,1162500,3,2012-06-26 00:00:00
100,1656400,4700,591600,1139700,3,2012-06-27 00:00:00
100,1656700,4700,591600,1139800,3,2012-06-28 00:00:00
100,1653600,4700,595100,1139800,3,2012-06-29 00:00:00
100,1647200,6000,600600,1139800,3,2012-06-30 00:00:00
100,1642200,6000,605700,1140100,3,2012-07-01 00:00:00
100,1639700,6000,608500,1140200,3,2012-07-02 00:00:00
100,1638100,4700,611600,1140400,3,2012-07-03 00:00:00
100,1637800,4700,612400,1140300,3,2012-07-04 00:00:00
100,1637300,6000,612000,1140300,3,2012-07-05 00:00:00
100,1636700,6000,613000,1140300,3,2012-07-06 00:00:00
100,1636800,6000,613000,1140600,3,2012-07-07 00:00:00
100,1637100,4700,614300,1140700,3,2012-07-08 00:00:00
100,1637200,4700,614300,1141000,3,2012-07-09 00:00:00
100,1637400,6000,613000,1141200,3,2012-07-10 00:00:00
100,1637600,6000,613000,1141400,3,2012-07-11 00:00:00
100,1637800,4700,614300,1141600,3,2012-07-12 00:00:00
100,1638100,4700,614300,1141700,3,2012-07-13 00:00:00
100,1638300,6000,613000,1141900,3,2012-07-14 00:00:00
