Dead,IDP,Returnee,Refugee,Resident,Fleeing from conflict,Date
100,1283400,137600,843800,1146000,3,2012-08-12 00:00:00
100,1282700,139400,842900,1146200,3,2012-08-13 00:00:00
100,1282200,139500,843600,1146300,3,2012-08-14 00:00:00
100,1282600,138700,844400,1146300,3,2012-08-15 00:00:00
100,1282900,140400,842700,1146400,3,2012-08-16 00:00:00
100,1283200,140600,842500,1146500,3,2012-08-17 00:00:00
100,1283400,143400,839700,1146700,3,2012-08-18 00:00:00
100,1283800,143500,839600,1146700,3,2012-08-19 00:00:00
100,1284000,142500,840600,1146900,3,2012-08-20 00:00:00
100,1284300,139600,843500,1147000,3,2012-08-21 00:00:00
100,1284500,140100,843000,1147200,3,2012-08-22 00:00:00
100,1284800,140300,842800,1147300,3,2012-08-23 00:00:00
100,1284300,141400,842400,1147500,3,2012-08-24 00:00:00
100,1284500,140300,843500,1147700,3,2012-08-25 00:00:00
100,1284700,142600,841200,1147900,3,2012-08-26 00:00:00
100,1285000,141200,842600,1148000,3,2012-08-27 00:00:00
100,1285400,143000,840800,1148000,3,2012-08-28 00:00:00
100,1284800,142000,842600,1148200,3,2012-08-29 00:00:00
100,1285100,142700,841900,1148300,3,2012-08-30 00:00:00
100,1285200,143100,841500,1148600,3,2012-08-31 00:00:00
100,1285700,144000,840600,1148500,3,2012-09-01 00:00:00
100,1285800,144700,839900,1148800,3,2012-09-02 00:00:00
100,1285900,145800,838800,1149100,3,2012-09-03 00:00:00
100,1286000,147600,837000,1149400,3,2012-09-04 00:00:00
100,1286500,145200,839400,1149300,3,2012-09-05 00:00:00
100,1286800,146600,838000,1149400,3,2012-09-06 00:00:00
100,1286800,144600,840000,1149800,3,2012-09-07 00:00:00
100,1287200,144200,840400,1149800,3,2012-09-08 00:00:00
100,1287400,142000,842600,1150000,3,2012-09-09 00:00:00
100,1287500,142500,842100,1150300,3,2012-09-10 00:00:00
100,1287900,145400,839200,1150300,3,2012-09-11 00:00:00
100,1287600,144500,840700,1150400,3,2012-09-12 00:00:00
100,1291500,142500,842700,1146900,3,2012-09-13 00:00:00
100,1291800,142500,842700,1147000,3,2012-09-14 00:00:00
100,1292000,142500,842700,1147200,3,2012-09-15 00:00:00
100,1292300,142500,842700,1147300,3,2012-09-16 00:00:00
100,1292500,144100,841100,1147500,3,2012-09-17 00:00:00
100,1292900,144100,841100,1147500,3,2012-09-18 00:00:00
100,1291900,144100,842200,1147800,3,2012-09-19 00:00:00
100,1291000,141800,845500,1148100,3,2012-09-20 00:00:00
100,1291100,141800,845500,1148400,3,2012-09-21 00:00:00
100,1291400,141400,845900,1148500,3,2012-09-22 00:00:00
100,1291800,141400,845900,1148500,3,2012-09-23 00:00:00
100,1292100,141500,845800,1148600,3,2012-09-24 00:00:00
